main_id,area,name,address1,address2,parking,homepage,latitude,longitude
1,광양시,광양목재문화체험장,전라남도 광양시 옥룡면 백계로 374,,가능,http://bwmt.gwangyang.go.kr/bmt/contents/wood/info.jsp,35.0552438,127.599205
1,광양시,백운산 자연휴양림,전라남도 광양시 옥룡면 백계로 337,,승용차 3000 / 일 대형차 5000 / 일,http://bwmt.gwangyang.go.kr/bmt/,35.05164423,127.5985292
1,광양시,도선국사마을,전라남도 광양시 옥룡면 상산길 31,,가능,http://dosun.go2vil.org/,35.0440396,127.5928276
1,광양시,형제의병장마을,전라남도 광양시 봉강면 신촌길 21-6,,,http://br.invil.org/index.html,35.05866184,127.5624014
1,광양시,해달별 천문대,전라남도 광양시 봉강면 하조길 91-20,,가능,http://blog.daum.net/hojun_jeong/40,35.07478024,127.5540516
1,광양시,성불사,전라남도 광양시 봉강면 성불로 1150-183,,가능,http://061-762-2882.pkt114.com/,35.09252216,127.5710171
1,광양시,성불계곡,전라남도 광양시 봉강면 성불로 1150-47,,,http://www.gwangyang.go.kr/tour_culture/board/view.gwangyangboardId=BBS_TOUR_TOUR&menuCd=DOM_000000401006002000&contentsSid=1631&dataSid=282,35.0838015,127.5683422
1,광양시,POSCO 광양제철소,전라남도 광양시 폭포사랑길 20-26,,홈페이지 참조,http://www.posco.co.kr/,34.93238912,127.7360602
1,구례군,매천사,전라남도 구례군 광의면 월곡길 22-3,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000024,35.25271955,127.4621137
1,구례군,섬진강 벚꽃길,전라남도 구례군 문척면 동해벚꽃로 114,,,http://tour.gurye.go.kr/jcms/guryetours/famous/seomjin/0003/,35.18807948,127.4721297
1,구례군,섬진강 레프팅,전라남도 구례군 토지면 섬진강대로 4915,,,http://tour.gurye.go.kr/jcms/guryetours/famous/seomjin/0008/,35.19265111,127.5383672
1,구례군,구례목재문화체험장,전라남도 구례군 간전면 간전중앙로 601,,가능,http://www.gurye.go.kr/mportal/culture/10/001/index.jsp,35.13930089,127.5407245
1,구례군,지리산호수공원,전라남도 구례군 산동면 산업로 1590-62,,,http://ecopark.gurye.go.kr/,35.27788191,127.4217468
1,구례군,피아골계곡과 단풍,전라남도 구례군 토지면 남산길 13,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000010,35.24557933,127.5901065
1,구례군,지리산정원 숲속수목가옥,전라남도 구례군 광의면 온동2길 126,,,http://ecopark.gurye.go.kr/,35.28819897,127.439434
1,구례군,방호정,전라남도 구례군 산동면 상관1길 45,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000049,35.31961167,127.4702903
1,구례군,지리산둘레길,전라남도 구례군 구례읍 서시천로 106,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=0a4cd7c1-31db-43a4-b925-bf87b9dd643c,35.2166161,127.4668741
1,구례군,장죽전 녹차 시배지,전라남도 구례군 토지면 운조루길 56,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000038,35.20525291,127.5143399
1,구례군,지리산온천랜드,전라남도 구례군 산동면 지리산온천로 261,,가능,http://www.spaland.co.kr/main.php,35.31796916,127.4570388
1,구례군,화엄사,전라남도 구례군 마산면 화엄사로 539,,,http://www.hwaeomsa.com/index3.php,35.25731602,127.4977197
1,구례군,지리산정원 구례생태숲,전라남도 구례군 광의면 난동길 79-80,,,http://ecopark.gurye.go.kr/,35.28708898,127.4445417
1,구례군,지리산정원 지리산자생식물원,전라남도 구례군 광의면 난동길 79-80,,,http://ecopark.gurye.go.kr/,35.28708898,127.4445417
1,구례군,천왕봉,전라남도 구례군 구례읍 섬진강로 286-59,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=50a30171-a8aa-4934-8567-b2596ee373ec,35.18663212,127.4349614
1,구례군,운흥정,전라남도 구례군 산동면 한천길 33,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=a977e930-47c8-46ff-b8d1-7a215ec59179,35.30832329,127.4378797
1,구례군,지리산정원 구례산수유자연휴양림,전라남도 구례군 산동면 탑동1길 125,,,http://ecopark.gurye.go.kr/,35.30387891,127.4506685
1,구례군,구산리입석,전라남도 구례군 토지면 섬진강대로 5077,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000052,35.19877525,127.5225897
1,구례군,용호정,전라남도 구례군 토지면 예촌길 9-21,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000090,35.19957519,127.497927
1,구례군,석주관칠의사묘,전라남도 구례군 토지면 섬진강대로 4638-8,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000025,35.19759452,127.5661912
1,구례군,남악사,전라남도 구례군 마산면 화엄사로 539,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000050,35.25731602,127.4977197
1,구례군,문수사,전라남도 구례군 토지면 문수사길 138,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000004,35.25268869,127.5388979
1,구례군,연곡사,전라남도 구례군 토지면 피아골로 774,,,http://www.yeongoksa.kr/,35.2547119,127.5892682
1,구례군,천은사,전라남도 구례군 광의면 노고단로 209,,,http://www.choneunsa.org/,35.27309271,127.4763048
1,구례군,구례군,전라남도 구례군 구례읍 봉성로 1,,가능,http://www.gurye.go.kr/kr/,35.20190636,127.4639001
1,구례군,지리산정원 구례수목원,전라남도 구례군 산동면 탑동1길 125,,,http://ecopark.gurye.go.kr/,35.30387891,127.4506685
1,구례군,방산서원,전라남도 구례군 산동면 둔사길 36-13,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000098,35.28468719,127.4157224
1,구례군,동편제 판소리 전수관,전라남도 구례군 구례읍 동편제길 53,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=a23d123b-752e-4cef-96e5-e7dee07dcb48,35.21561721,127.4579852
1,구례군,수락폭포,전라남도 구례군 산동면 수락폭포로 264-23,,,https://korean.visitkorea.or.kr/main/main.do,35.33905379,127.4571043
1,구례군,야생화테마랜드,전라남도 구례군 광의면 온동2길 124,,,http://ecopark.gurye.go.kr/subPage.phppage=020201,35.28722643,127.4388392
1,구례군,쌍산재,전라남도 구례군 마산면 장수길 3-2,,,https://korean.visitkorea.or.kr/main/main.do,35.21570044,127.4979306
1,구례군,운조루,전라남도 구례군 토지면 운조루길 59,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=0dcafaec-af97-4338-a539-3d497963f1e7,35.20594498,127.5152886
1,구례군,윤문효공신도비,전라남도 구례군 산동면 둔사길 36-13,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000066,35.28468719,127.4157224
1,구례군,지리산나들이장터,전라남도 구례군 산동면 지리산온천로 280,,가능,http://www.ojnj.co.kr/,35.31861155,127.4602188
1,구례군,월전리입석,전라남도 구례군 문척면 수달생태로 265,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=a977e930-47c8-46ff-b8d1-7a215ec59179,35.19273726,127.4894996
1,구례군,의병장 고광순 순절비,전라남도 구례군 토지면 피아골로 806-16,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000101,35.25698373,127.5851772
1,구례군,지리산치즈랜드,전라남도 구례군 산동면 구만제로 677,,가능,http://jcheeseland.co.kr/,35.28486789,127.424835
1,구례군,섬진강어류생태관,전라남도 구례군 간전면 간전중앙로 47,,가능,http://sjfish.jeonnam.go.kr/,35.18745224,127.5465226
1,구례군,석주관성,전라남도 구례군 토지면 토지송정길 41-1,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000054,35.20269219,127.5711117
1,구례군,구례향제줄풍류,전라남도 구례군 구례읍 봉성산길 16,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=2cc6dd85-89cb-4cea-a086-50198a3f9150,35.20840816,127.462755
1,구례군,노고단,전라남도 구례군 토지면 문수사길 58-44,,,http://www.knps.or.kr/front/portal/visit/visitCourseMain.doparkId=120100&menuNo=7020100,35.24846888,127.5412295
1,구례군,반야봉,전라북도 남원시 산내면 지리산로 1078-132,,,http://www.knps.or.kr/front/portal/visit/visitCourseMain.doparkId=120100&menuNo=7020100,35.38172718,127.6016522
1,구례군,산수유사랑공원,전라남도 구례군 산동면 상관1길 45,,,https://korean.visitkorea.or.kr/main/main.do,35.31961167,127.4702903
1,구례군,사성암,전라남도 구례군 문척면 사성암길 303,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=c195aa97-a0ac-4f9b-a3bd-e01bd6562058,35.18012828,127.4806054
1,구례군,반달가슴곰 생태학습장,전라남도 구례군 마산면 화엄사로 402-31,,홈페이지참조,http://tour.gurye.go.kr/jcms/guryetours/famous/best/0010/,35.24234515,127.4904726
1,구례군,산수유사랑공원,전라남도 구례군 산동면 상관1길 45,,,https://korean.visitkorea.or.kr/main/main.do,35.31961167,127.4702903
1,구례군,구례자연드림파크,전라남도 구례군 용방면 용산로 107-66,,홈페이지참조,http://www.naturaldreampark.co.kr/,35.27323197,127.4141682
1,구례군,구례예술인마을,전라남도 구례군 광의면 난동길 10,,,http://cafe.daum.net/guryeartcity,35.27570841,127.4457612
1,구례군,지리산피아골 오토캠핑장,전라남도 구례군 토지면 원기양지길 26,,가능,http://ecopark.gurye.go.kr/,35.22749717,127.5896615
1,구례군,오미 은하수마을,전라남도 구례군 토지면 운조루길 49-1,,가능,http://www.omidong.com/,35.20618824,127.5142107
1,구례군,구례자연드림파크,전라남도 구례군 용방면 용산로 107-66,,홈페이지참조,http://www.naturaldreampark.co.kr/,35.27323197,127.4141682
1,구례군,산수유시목지 및 산수유테마파크,전라남도 구례군 산동면 계척길 41,,,http://tour.gurye.go.kr/jcms/guryetours/famous/0010/0004/cultsId=TOUR_000000000000030,35.33776938,127.4381215
1,구례군,산수유문화관,전라남도 구례군 산동면 상관1길 45,,,https://korean.visitkorea.or.kr/main/main.do,35.31961167,127.4702903
1,나주시,나주시,전라남도 나주시 시청길 22,,가능,http://www.naju.go.kr/,35.01578414,126.7108389
1,나주시,나주학생독립운동기념관,전라남도 나주시 죽림길 26,,가능,http://www.najusim.or.kr/,35.02806317,126.7262445
1,나주시,국립나주박물관,전라남도 나주시 반남면 고분로 747,,박물관 내 주차장 이용,http://naju.museum.go.kr/html/kr/index.html,34.91485383,126.6589014
1,나주시,불회사,전라남도 나주시 다도면 다도로 1224-142,,가능,http://www.bulhoesa.org/,34.90877918,126.8234812
1,나주시,국립나주박물관,전라남도 나주시 반남면 고분로 747,,가능,http://naju.museum.go.kr/html/kr/index.html,34.91485383,126.6589014
1,나주시,나주시천연염색박물관(한국천연염색박물관),전라남도 나주시 다시면 백호로 379,,가능,http://www.naturaldyeing.or.kr/,34.99403168,126.6625254
1,나주시,전라남도산림자원연구소(산포수목원),전라남도 나주시 산포면 다도로 7,,,https://jnforest.jeonnam.go.kr/,35.00576695,126.8257901
1,담양군,이이남아트센터,전라남도 담양군 담양읍 서원길 27-8,,가능,http://www.juknokwon.go.kr/index.juknokmenuCd=DOM_000000102003000000,35.32802998,126.9870917
1,담양군,한국대나무박물관,전라남도 담양군 담양읍 죽향문화로 35,,가능,http://www.damyang.go.kr/museum/,35.30934367,126.9764088
1,담양군,담양금성산성오토캠핑장,전라남도 담양군 금성면 새덕굴길 135-88,,가능,http://www.gscamp.co.kr/,35.36592836,127.0354425
1,담양군,대담 미술관,전라남도 담양군 담양읍 언골길 5-4,,가능,http://daedam.kr/,35.32531625,126.9834517
1,담양군,보임쉔 공예미술관,전라남도 담양군 대전면 신룡길 79-3,,가능,http://www.artbaum.co.kr/default/main/main.php,35.24869707,126.8795976
1,담양군,담양군,전라남도 담양군 담양읍 추성로 1371,,가능,damyang.go.kr/,35.32065,126.9885732
1,담양군,해동문화예술촌,전라남도 담양군 담양읍 지침1길 6,,,http://dycf.or.kr/,35.31755724,126.9838342
1,담양군,죽녹원,전라남도 담양군 담양읍 죽녹원로 119,,가능,http://www.juknokwon.go.kr/index.juknok,35.32535666,126.9866155
1,담양군,추억의 골목,전라남도 담양군 금성면 금성산성길 282-6,,,https://damyanggolmok.modoo.at/,35.37229616,127.0195824
1,담양군,담양대나무축제,전라남도 담양군 담양읍 향교길 32,,,http://www.bamboofestival.co.kr/,35.32677941,126.9857469
1,담양군,신계꽃차마을,전라남도 담양군 월산면 박산길 41,,가능,https://dyjukbuin.modoo.at/,35.37339292,126.9218418
1,담양군,용오름마을,전라남도 담양군 월산면 용흥사길 224,,가능,http://www.yongohreum.com/,35.35519855,126.8994545
1,담양군,죽화경,전라남도 담양군 봉산면 유산길 11-7,,가능,http://www.bambooflower.co.kr/,35.25530189,126.9584275
1,담양군,호남기후변화체험관,전라남도 담양군 담양읍 메타세쿼이아로 45,,가능,http://gihoo.damyang.go.kr/index.damyang,35.32495533,127.0062507
1,목포시,목포요트마리나,전라남도 목포시 삼학로 88-56,,무료,http://www.mokpo-marina.com/,34.78351409,126.3898655
1,목포시,목포어린이바다과학관,전라남도 목포시 삼학로92번길 98,,,http://mmsm.mokpo.go.kr/html/edu1_1.htm,34.78195651,126.388849
1,목포시,김대중 노벨평화상 기념관,전라남도 목포시 삼학로92번길 68,,무료,http://www.kdjnpmemorial.or.kr/main.htm,34.78285177,126.3922506
1,목포시,국립해양문화재연구소,전라남도 목포시 남농로 136,,무료승용차 50대/대형차 15대,http://www.seamuse.go.kr/seamuseweb/main/Index.domn=KO_01,34.79250238,126.421301
1,목포시,목포자연사박물관,전라남도 목포시 남농로 135,,무료,http://museum.mokpo.go.kr/2011/kor/,34.79372717,126.4210674
1,목포시,평화광장과 춤추는 바다분수,전라남도 목포시 평화로 82,,,http://www.mokpo.go.kr/seafountain,34.79666213,126.4337909
1,무안군,원갑사,전라남도 무안군 해제면 산길로 266-27,,,,35.09074466,126.2621877
1,무안군,느러지 전망대,전라남도 나주시 동강면 동강로 307-226,,,,34.91679126,126.5408977
1,무안군,무안군,전라남도 무안군 무안읍 무안로 530,,가능,http://www.muan.go.kr/,34.99065842,126.4826927
1,무안군,초의선사탄생지,전라남도 무안군 삼향읍 초의길 30,,가능,,34.85383098,126.416084
1,무안군,무안군오승우미술관,전라남도 무안군 삼향읍 초의길 7,,무료,http://museum.muan.go.kr/home/museum,34.85259195,126.4152432
1,무안군,분청사기 명장 전시관,전라남도 무안군 몽탄면 몽탄로 940,,무료,,34.9247849,126.499876
1,무안군,승달산,전라남도 무안군 몽탄면 법천길 529,,,,34.91454004,126.4568274
1,무안군,영산강 자전거길,전라남도 무안군 일로읍 백련로 493-1,,,https://bike.go.kr/nation/14_1,34.86227322,126.5363346
1,무안군,밀리터리 테마파크,전라남도 무안군 몽탄면 우명길 21,,가능,,34.96539664,126.5152333
1,무안군,홀통해수욕장,전라남도 무안군 현경면 홀통길 198-1,,,,35.06163962,126.3321694
1,무안군,톱머리해수욕장,전라남도 무안군 망운면 톱머리길 66-1,,,,34.96877234,126.3834293
1,무안군,조금나루,전라남도 무안군 운남면 운해로 595-1,,,,34.96160211,126.3421124
1,무안군,클린밸리,전라남도 무안군 청계면 태봉길 33-100,,,http://www.muancleanvalley.com/03course/course01.asp,34.94460236,126.4548638
1,무안군,파도목장,전라남도 무안군 현경면 해운로 185-10,,가능,http://www.padofarm.co.kr/,35.06522562,126.4506951
1,보성군,구 보성여관,전라남도 보성군 벌교읍 태백산맥길 19,,무료,http://www.boseonginn.org/,34.843846,127.3432515
1,보성군,득량역 추억의 거리,전라남도 보성군 득량면 방죽길 12-3,,가능,,34.76090791,127.168013
1,보성군,보성 메타세콰이어 가로수길,전라남도 보성군 복내면 복내회룡길 1,,,,34.85476969,127.1095951
1,보성군,보성비봉마리나,전라남도 보성군 득량면 공룡로 822-74,,무료,https://bbmrn2017.modoo.at/,34.70613107,127.1951527
1,보성군,오충사,전라남도 보성군 보성읍 중앙로 80,,,,34.76998464,127.0827465
1,보성군,보성군천문과학관,전라남도 보성군 보성읍 녹차로 773,,가능,http://www.bscamp.kr/,34.71844107,127.0829402
1,보성군,보성군립백민미술관,전라남도 보성군 문덕면 죽산길 168-14,,가능,-,34.9669474,127.1600655
1,보성군,우종미술관,전라남도 보성군 조성면 조성3길 338,,무료,http://www.ujongart.com/default/main/main.php,34.81709589,127.2217642
1,보성군,보성 CC,전라남도 보성군 조성면 조성3길 338,,가능,http://www.bosungcc.co.kr/,34.81709589,127.2217642
1,보성군,강골전통민속마을,전라남도 보성군 득량면 강골길 32-17,,가능,,34.76380972,127.1878377
1,보성군,주월산 패러글라이딩,전라남도 보성군 조성면 높은담2길 39-78,,가능,http://cafe.daum.net/para2009,34.81178783,127.2239401
1,보성군,티벳박물관,전라남도 보성군 문덕면 죽산길 520-1,,무료,http://www.tibetan-museum.org/,34.95915165,127.132037
1,보성군,충절사 (최대성 장군),전라남도 보성군 득량면 충의로 1651,,,,34.77217674,127.155847
1,보성군,대한다원1농원(보성녹차밭),전라남도 보성군 보성읍 녹차로 763-67,,무료,http://dhdawon.com/page/main.asp,34.71565391,127.0787951
1,보성군,보성 이종선 가옥,전라남도 보성군 보성읍 예동길 52,,,,34.74012004,127.0325291
1,보성군,율포해수풀장,전라남도 보성군 회천면 우암길 8,,가능,http://www.boseong.go.kr/tour/theme/seawaterpool/yulposea_pool/facilities_guide,34.66994157,127.0873737
1,보성군,천봉산,전라남도 보성군 문덕면 죽산길 477-6,,,,34.95897202,127.1365826
1,보성군,한국차박물관,전라남도 보성군 보성읍 녹차로 775,,가능,http://www.boseong.go.kr/tea,34.71987643,127.0817099
1,보성군,태백산맥문학관,전라남도 보성군 벌교읍 홍암로 89-19,,가능,http://www.boseong.go.kr/tbsm,34.8492229,127.3522516
1,보성군,율포솔밭해수욕장,전라남도 보성군 회천면 우암길 24,,가능,http://www.boseong.go.kr/tour/tourist/9tour/yulpo_beach,34.67002926,127.0890241
1,보성군,율포해수녹차센터,전라남도 보성군 회천면 우암길 21,,가능,http://www.boseong.go.kr/tour/theme/seawaterpool/yulposea_greentea,34.67091336,127.0886868
1,보성군,보성비봉공룡공원,전라남도 보성군 득량면 공룡로 822-51,,가능,http://bibongdinopark.com/,34.70748031,127.1963382
1,보성군,제암산 자연휴양림,전라남도 보성군 웅치면 대산길 330,,일일 소형 3000 / 대형 5000 / 경차 1500,http://www.jeamsan.go.kr/,34.70050445,126.9855072
1,보성군,일월사,전라남도 보성군 율어면 유신길 195,,,http://www.ilwolsa.co.kr/index.do,34.86765722,127.2300991
1,순천시,순천만국가정원,전라남도 순천시 국가정원1호길 47,,6583대,http://garden.sc.go.kr/,34.92888669,127.4999574
1,순천시,순천시립그림책도서관,전라남도 순천시 도서관길 33,,승용차 20대,https://library.sc.go.kr/pblibrary/,34.95798517,127.4860248
1,순천시,순천드라마촬영장,전라남도 순천시 비례골길 24,,대형 1500 / 소형 500/  경차 250,,34.95810919,127.5378026
1,순천시,송광사,전라남도 순천시 송광면 송광사안길 100,,가능,http://www.songgwangsa.org/,35.00236255,127.2748706
1,순천시,사후면세특화거리,전라남도 순천시 서문성터길 2,,,,34.95839068,127.4828894
1,순천시,아랫장 (아랫장 야시장),전라남도 순천시 장평로 60,,가능,http://aretjang.kr/,34.94514679,127.49609
1,순천시,웃장,전라남도 순천시 북부시장3길 40,,가능,,34.95873386,127.4856854
1,순천시,선암사,전라남도 순천시 승주읍 선암사길 450,,가능,http://www.seonamsa.net/,34.99618213,127.327356
1,순천시,고인돌공원,전라남도 순천시 송광면 고인돌길 543,,가능,https://www.dolmenpark.kr/,34.9798518,127.2255364
1,순천시,순천시,전라남도 순천시 장명로 30,,가능,https://www.suncheon.go.kr/kr/,34.95018842,127.4873744
1,순천시,순천만습지,전라남도 순천시 순천만길 513-25,,승용차 630대,http://www.suncheonbay.go.kr/,34.88579701,127.5092833
1,순천시,낙안읍성,전라남도 순천시 낙안면 충민길 30,,565대,http://nagan.suncheon.go.kr/,34.90640107,127.3418227
1,순천시,순천만습지공예점,전라남도 순천시 순천만길 513-25,,승용차 630대,http://www.suncheonbay.go.kr/,34.88579701,127.5092833
1,신안군,임자해변승마공원,전라남도 신안군 임자면 한틀길 194-46,,,,35.11071734,126.0865883
1,신안군,신안군,전라남도 신안군 압해읍 천사로 1004,,가능,http://www.shinan.go.kr/,34.83360218,126.3514253
1,신안군,대동염전,전라남도 신안군 비금면 서남문로 200,,,,34.7693809,125.9814442
1,신안군,소금박물관,전라남도 신안군 증도면 지도증도로 1058,,가능,http://www.saltmuseum.org/,34.99631801,126.1755207
1,신안군,김대중대통령생가,전라남도 신안군 하의면 후광길 255,,,http://www.pa.go.kr/online_contents/birthplace/sanga/sanga_kdj_info.jsppresident=kdj,34.63188251,126.0296383
1,신안군,문준경전도사 순교기념지,전라남도 신안군 증도면 문준경길 234,,,http://www.mjk1004.org/,35.00243388,126.1353643
1,여수시,여수세계박람회장,전라남도 여수시 박람회길 1,,승용차 1000/1시간5000/일버스 5000/일,http://www.expo2012.kr/main.html,34.75218956,127.7465005
1,여수시,여수밤바다,전라남도 여수시 이순신광장로 101,,,,34.73916504,127.7369093
1,여수시,진남관,전라남도 여수시 동문로 11,,무료,,34.74134982,127.7365704
